x,y,area
128.4781239,35.110168,1021
128.4811951,35.10719651,1818
128.4821669,35.1072299,2013
128.4778029,35.1098023,1098
128.4782741,35.1095059,218
128.4780368,35.1104437,1785
128.4772867,35.1090399,2382
128.4812661,35.1084986,2000
128.4822769,35.1086002,1891
128.4796149,35.1041666,166
128.4808248,35.1088807,2109
128.4790948,35.1090655,982
128.4829007,35.1083718,625
128.4792815,35.10966869,942
128.4749213,35.11326859,843
128.482708,35.1063009,1802
128.4786898,35.1096558,301
128.4817687,35.1075741,1881
128.4795918,35.1038697,166
128.4787376,35.1076147,926
128.4801053,35.109036,2050
128.4815799,35.1087204,1960
128.481547,35.1067917,1997
128.4825978,35.1068555,1921
128.4818549,35.1070097,2030
128.4827005,35.1082313,1874
128.4811885,35.1056655,859
128.4800445,35.106793,812
128.4795653,35.1091006,641
128.478678,35.10672,508
128.4815027,35.1060495,479
128.4789377,35.109668,526
128.4827949,35.1076744,1957
128.4746778,35.1131213,932
128.4832741,35.1083754,1408
128.4746855,35.1132224,704
128.4798454,35.1040451,430
128.473914,35.1129066,830
128.4810362,35.1077171,1934
128.4784075,35.1100892,1045
128.4742436,35.1121889,3071
128.4791029,35.1086094,2840
128.4789762,35.1098782,975
128.4816761,35.1062026,1858
128.4781038,35.1099227,982
128.4800732,35.1083864,4281
128.4775253,35.1101556,3259
128.474392,35.11285265,33
128.4781701,35.1096866,1164
128.4787559,35.1094021,959
128.4807296,35.107498,1891
128.483571,35.1081271,1440
128.4796146,35.1074584,1435
128.4753319,35.1124668,3157
128.4794824,35.1088146,1888
128.4793274,35.10933019,621
128.4787233,35.1095474,536
128.4797962,35.1072101,1365
128.4787236,35.1063456,1274
128.4795641,35.1093321,929
128.4816595,35.1081592,1977
128.4809049,35.1058968,839
128.4756196,35.10699239,502
128.4792447,35.1071131,922
128.4794974,35.1084251,1349
128.4824787,35.1087441,620
128.483294,35.1080262,633
128.4796025,35.1039569,199
128.4783631,35.104208,1255
128.4811227,35.106072,69
128.4793124,35.1079398,3299
128.4809521,35.1082774,1983
128.4820417,35.10837231,1921
128.4798672,35.106921,1263
128.4801045,35.107663,1084
128.4804761,35.1073079,1336
128.4824822,35.1074536,2069
128.476587,35.1063783,823
128.48237,35.10659965,1689
128.4833025,35.1067206,1927
128.475891,35.1067367,499
128.4787832,35.1071577,400
128.4765795,35.1065192,331
128.4788052,35.1078212,1060
128.48064,35.1080579,1990
128.4814584,35.1073533,1871
128.4832343,35.1073097,1742
128.4796234,35.1042571,166
128.4766404,35.1062678,330
128.4803488,35.1040513,831
128.4891472,35.1091725,955
128.4977683,35.1179653,1151
128.4981852,35.1176056,1152
128.49757,35.1180019,1546
128.4928487,35.1097074,1028
128.4913263,35.1102306,2000
128.4969684,35.1067362,1937.1
128.4909675,35.1095613,1408
128.4900727,35.1100266,2000
128.4999734,35.1172561,1210
128.4896339,35.1094516,2000
128.4916211,35.1103454,1200
128.4917647,35.1108045,2000
128.5019806,35.1172434,1207
128.4902761,35.1088474,1950
128.5082974,35.1033988,1812
128.4917912,35.1113232,559
128.4894873,35.1092609,2000
128.4937268,35.1106049,2198
128.4916285,35.1092143,2000
128.5095136,35.1040448,2052
128.4920779,35.1109052,1091
128.4881416,35.1094376,813
128.5099167,35.1040018,1144
128.4912012,35.1100589,1552
128.4917077,35.1110999,909
128.4908363,35.1110207,2000
128.49298,35.1109683,2000
128.5055924,35.10224464,940
128.4928819,35.1094221,2000
128.4976755,35.1066423,2054.3
128.4972471,35.11725877,413
128.5026877,35.1167964,1157
128.5027279,35.1170108,231
128.4945918,35.1078794,1640
128.4956903,35.1084201,274
128.4974316,35.117327,380
128.4993144,35.1178483,957
128.5002463,35.1176011,666
128.4936654,35.107762,3296
128.5018016,35.1173964,867
128.4910484,35.1111776,1660
128.4909805,35.10974713,1334
128.4971768,35.1178558,1689
128.5085822,35.1031107,969
128.4951139,35.1085261,618
128.4912185,35.1113529,1494
128.4896005,35.110413,1674
128.4897806,35.1096426,2000
128.5093752,35.1036958,595
128.4907202,35.109421,1950
128.4944423,35.1086083,2000
128.4984953,35.1192273,792
128.4920799,35.11144,1329
128.4971739,35.1173795,69
128.4884495,35.10927,863
128.49162,35.1106138,2000
128.4953567,35.1086214,764
128.4888007,35.1093546,783
128.4936143,35.1103738,2000
128.4924974,35.1090146,1550
128.4976249,35.1171823,32
128.4945908,35.1087991,2000
128.4914819,35.1090246,2000
128.4928946,35.1080208,2000
128.4972904,35.1182149,1193
128.5015921,35.1171012,1590
128.5019413,35.1168264,1170
128.4993399,35.1176298,2211
128.4994054,35.1172055,1031
128.4993935,35.1173716,2304
128.499904,35.1174855,1712
128.4985165,35.1171752,2714
128.5022172,35.117121,1250
128.5004466,35.1175152,713
128.493187,35.1122782,2450
128.5062361,35.1024671,5276
128.5075847,35.1031734,2262
128.5090309,35.1038579,549
128.5073779,35.1030398,991
128.509323,35.1038807,1076
128.5090903,35.103622,1873
128.508937,35.1031817,1901
128.505,35.1026511,4700
128.495478,35.108336,1379
128.4960268,35.1080387,1739
128.4980208,35.1186148,1005
128.4969142,35.1171709,1603
128.4968916,35.1175271,2803
128.498317,35.1179609,2243
128.4939606,35.1093957,2000
128.4936654,35.1090132,2000
128.4899264,35.1098361,2000
128.4912512,35.1105376,800
128.4939681,35.1079932,2000
128.4915113,35.111548,1686
128.4977265,35.1186093,1084
128.4895166,35.1089792,1045
128.4924075,35.108808,2000
128.5096477,35.1035994,625
128.4911851,35.1086446,2000
128.5015219,35.1174307,970
128.497717,35.1174452,89
128.4977102,35.1172683,282
128.4979195,35.1178077,992
128.4889336,35.1095516,856
128.4913319,35.1088341,2000
128.4922072,35.1103092,979
128.4906619,35.1113412,241
128.493876,35.1091986,2000
128.4932226,35.10978567,2000
128.4924506,35.1112445,674
128.5055886,35.1017316,1250
128.5088623,35.1034989,2190
128.5024552,35.1169962,1306
128.5029522,35.1166398,1441
128.4921615,35.1111275,1441
128.4974458,35.1175543,1527
128.5072517,35.150044,3718
128.5047828,35.1539879,2264
128.5158805,35.1484796,1929
128.5063661,35.1395712,1957
128.4985986,35.1622307,1904
128.5161116,35.1494821,1277
128.5079233,35.1486301,990
128.5169576,35.15337249,726
128.5187267,35.1370862,569
128.5170623,35.15298393,770
128.5183461,35.1370085,737
128.5060995,35.1397871,1435
128.5163545,35.1543812,116
128.5173181,35.15606,68
128.5150374,35.1479607,403
128.5043753,35.1551439,395
128.5171888,35.1500668,294
128.5039755,35.13753586,201
128.5147925,35.1471431,1409
128.5149029,35.1481203,463
128.5001376,35.1216966,651
128.4993253,35.1296739,238
128.5051085,35.1541319,721
128.5146651,35.147808,2291
128.5178501,35.1518291,1414
128.5146569,35.1472894,324
128.5176626,35.1553342,911
128.500085,35.1215503,902
128.5167089,35.1496428,724
128.5052817,35.1530677,1233
128.5158874,35.1537648,1150
128.5187316,35.1623557,1074
128.5034366,35.1374024,186
128.5201937,35.1381313,2473
128.5079318,35.149594,1967
128.4990353,35.1296899,532
128.5041468,35.1384546,1087
128.5141044,35.1392411,1785
128.5180356,35.1637858,1464
128.5185077,35.1632839,2350
128.5175085,35.1352175,902
128.5175246,35.1355231,1121
128.4985111,35.1603665,2243
128.5177053,35.1513964,713
128.517491,35.1358155,853
128.5041799,35.1553509,1577
128.4971087,35.1230113,313
128.5178204,35.1622593,631
128.5182506,35.1624054,823
128.5174049,35.1351546,691
128.5180194,35.1348011,813
128.5163409,35.1547462,959
128.498843,35.1222147,300
128.5038715,35.137447,311
128.5040785,35.1375565,105
128.5172247,35.1588528,1754
128.517194,35.1580735,1470
128.5148332,35.1579561,664
128.5167959,35.1560378,1439
128.5177591,35.1556269,1221
128.5174405,35.1556582,1772
128.5175288,35.1560601,1078
128.507325,35.1507411,450
128.5056954,35.1390694,1250
128.4983874,35.1317927,159
128.498373,35.1314385,433
128.498451,35.1225144,314
128.4984095,35.1238533,628
128.5075724,35.139263,853
128.4997249,35.1239853,695
128.4989552,35.123324,443
128.5068615,35.1397194,1055
128.5160011,35.1531185,605
128.4989994,35.1341976,912
128.5001702,35.1223534,3299
128.4984613,35.1318433,221
128.5175029,35.1550824,579
128.5097987,35.1463019,2366
128.5170533,35.1496846,597
128.5197368,35.1370794,1848
128.4985557,35.1315251,54
128.5164531,35.1547712,1058
128.5169204,35.1553207,948
128.5170683,35.1498931,880
128.5066492,35.1393616,1211
128.5174582,35.1357043,707
128.4989466,35.1242515,1782
128.4986669,35.1310166,316
128.4985632,35.1313495,889
128.5202955,35.1374705,1491
128.5081334,35.148587,1704
128.5183671,35.1622837,493
128.4983965,35.1241847,362
128.4990145,35.1238802,740
128.5000774,35.1229556,1266
128.5038816,35.1382833,1402
128.4986247,35.1310989,172
128.498758,35.122573,347
128.5170731,35.157454,4646
128.5157394,35.1482457,1693
128.5178742,35.1343973,3143
128.5095693,35.1385896,1601
128.5177142,35.136734,2501
128.5150198,35.1482817,748
128.5144098,35.147516,1559
128.4993521,35.1232845,1481
128.4997653,35.1228524,1481
128.5009168,35.1221699,2873
128.499528,35.1217502,2906
128.5181865,35.1619263,724
128.5172879,35.1501955,676
128.500341,35.1215853,1788
128.4986197,35.1238125,793
128.4988382,35.1238292,2218
128.4985378,35.1242895,678
128.4993989,35.1229527,955
128.4990333,35.1225965,66
128.4990721,35.1228848,1858
128.4990331,35.1223421,268
128.4993308,35.1238193,1907
128.4994106,35.1224249,777
128.4989335,35.1255443,1877
128.5156613,35.1572901,1045
128.5047653,35.1548567,1070
128.5187146,35.1373307,575
128.4996184,35.1223663,1154
128.4970921,35.1231858,857
128.5155083,35.1575085,1268
128.5168521,35.1498713,331
128.4993312,35.1274931,2041
128.4986991,35.1308893,478
128.4996199,35.1281091,969
128.4998706,35.1352564,12
128.5177462,35.1619536,559
128.4992213,35.1296711,1694
128.5005565,35.1223336,892
128.4997014,35.1347579,223
128.5054301,35.1386404,203
128.5099381,35.1466134,3290
128.4994078,35.122689,1332
128.5006758,35.1218544,768
128.4991387,35.122484,542
128.5052103,35.1534664,3323
128.4995821,35.1233204,1041
128.4996711,35.1350671,379
128.4998316,35.1349538,285
128.499869,35.1221471,886
128.5005009,35.1218548,2023
128.5057945,35.1388636,957
128.4987613,35.1246208,1266
128.4998215,35.1218863,955
128.5151014,35.1476611,2403
128.5037307,35.1374873,915
128.5047784,35.13775595,1297
128.5038496,35.13764867,725
128.5056521,35.1394149,1676
128.5060388,35.1393215,1993
128.5285519,35.1168235,212
128.5212842,35.1108588,1310
128.5233586,35.1096312,638
128.5198318,35.1065714,76
128.5296633,35.1179859,387
128.5333214,35.1167119,374
128.5228766,35.10613567,1181
128.5213832,35.1085936,724
128.5210174,35.1083957,1286
128.5224274,35.1076925,1132
128.5228734,35.1063837,2120
128.5218993,35.1086229,737
128.5227648,35.1071604,2154
128.5212646,35.1078364,1373
128.5306651,35.11841647,662
128.5313545,35.11769432,1126
128.5308108,35.1175799,2023
128.5234549,35.1068982,1657
128.5233783,35.1082326,1505
128.5237603,35.108907,360
128.5237062,35.1089986,737
128.5226704,35.1090162,1666
128.5230749,35.1085766,1821
128.5226775,35.109336,2876
128.5227169,35.1087425,982
128.5228228,35.1086326,688
128.531248,35.1181089,757
128.5094548,35.117304,2430
128.5296087,35.1168447,1344
128.5231477,35.1079395,1970
128.5234571,35.1071249,1270
128.5085254,35.1164411,1044
128.5291347,35.1200643,1289
128.5201576,35.1069909,1125
128.5211658,35.1067308,1444
128.5231972,35.1075679,737
128.5209813,35.1064845,560
128.5293155,35.1171679,1835
128.5297492,35.1174579,693
128.5305367,35.1171117,779
128.5076383,35.1165366,1821
128.5073821,35.1168936,2041
128.5288978,35.1170115,1438
128.5298366,35.118218,575
128.5282238,35.1169654,3068
128.5202788,35.1082353,1150
128.5296463,35.1173633,666
128.5077784,35.1161042,1458
128.5315955,35.1176144,1506
128.5290299,35.1182944,1276
128.5285538,35.1187286,462
128.5288306,35.1187396,565
128.5182133,35.1074803,69
128.521072,35.1070026,2141
128.5206688,35.1059007,613
128.5215581,35.1066621,1440
128.519227,35.1062896,1722
128.5300965,35.1177561,1904
128.5294968,35.1174599,1230
128.5222524,35.1085802,434
128.5081801,35.1163542,1587
128.5298893,35.1176054,712
128.5296277,35.1184412,215
128.5060126,35.1168976,1942
128.5312039,35.1175264,2451
128.5240816,35.1067465,1167
128.5216034,35.1074849,1988
128.5290363,35.1186889,526
128.5334005,35.1170405,499
128.5303074,35.1169499,337
128.5182602,35.1072479,559
128.5189805,35.1065702,1478
128.5184345,35.1081289,625
128.5220987,35.1096485,1220
128.5241512,35.107168,823
128.5225426,35.106842,2040
128.5219472,35.1106922,1325
128.5216369,35.1069127,705
128.519587,35.1067979,2366
128.5218549,35.1091976,2770
128.5333552,35.1168608,542
128.5236852,35.1087507,780
128.506299,35.1164544,985
128.5292785,35.1166449,721
128.5057472,35.1170334,1164
128.506087,35.1165102,684
128.522742,35.108423,463
128.5236664,35.1084647,2707
128.5063306,35.1167931,2197
128.5083269,35.116901,1712
128.5058613,35.1164132,2593
128.5235831,35.1074094,680
128.5237875,35.1071766,1752
128.523287,35.1089541,2132
128.5285414,35.1189183,1775
128.5300486,35.1172189,694
128.5310502,35.11701363,603
128.5225656,35.1100256,1686
128.5226759,35.1099532,979
128.5066213,35.1169254,2502
128.5067688,35.1161312,2590
128.5069377,35.1164153,2206
128.5188244,35.1066705,1699
128.5184069,35.1072028,2066
128.5186835,35.1069153,1580
128.5213082,35.1064029,2728
128.5184269,35.1079509,1094
128.5191396,35.1064771,936
128.5208731,35.107209,1533
128.5206772,35.1073958,1157
128.5184441,35.1075387,615
128.5203363,35.1068265,2279
128.5202395,35.10718,967
128.5213993,35.1062082,3327
128.5178803,35.1076907,3091
128.5206774,35.1067724,330
128.5181266,35.1082661,778
128.5181483,35.1075218,1745
128.5226633,35.1088641,724
128.5222237,35.1080721,1426
128.5226542,35.1073323,838
128.5237586,35.1091171,1349
128.5225337,35.1076001,957
128.5232738,35.1094253,2612
128.5236533,35.1078664,3563
128.5305394,35.1178891,1178
128.5310075,35.1175203,1559
128.5299208,35.1170018,1448
128.5223765,35.1077994,1260
128.5222472,35.1090082,926
128.5286359,35.1166459,192
128.522273,35.1107903,790
128.4969662,35.1226703,1526
128.5044913,35.1170368,2866
128.505041,35.1162333,1598
128.505069,35.11672899,2053
128.5052104,35.1168168,3817
128.484386,35.1185064,1210
128.4997934,35.1203291,3094
128.4994379,35.1198145,2618
128.498794,35.1204222,3769
128.4995435,35.120805,671
128.4990306,35.1210628,1494
128.4998723,35.11911,679
128.4989966,35.1213291,2043
128.4987001,35.1218141,496
128.4861942,35.1224468,1577
128.485115,35.12269874,2109
128.4845776,35.118666,1610
128.4860319,35.1236321,1530
128.4861353,35.1231846,2979
128.4867325,35.1230252,2869
128.4867965,35.1225676,2280
128.4871971,35.1218533,2807
128.4999724,35.1212088,3927
128.4842164,35.1203042,4019
128.4853161,35.1215245,1798
128.4856738,35.1203413,3144
128.4841234,35.1190151,3712
128.4970673,35.1228694,647
128.4968221,35.1230585,1312
128.4958431,35.1209773,1710
128.49623,35.1214864,1434
128.4968504,35.1224902,1205
128.4989262,35.1198945,2460
128.5055279,35.1169783,724
128.5002921,35.1211585,595
128.4961935,35.1226357,139
128.4994626,35.1206408,711
128.49931,35.1204941,1438
128.5003238,35.1202455,773
128.4960477,35.1207108,1232
128.499049,35.1195538,1243
128.4966229,35.1214002,1371
128.4983827,35.1196414,1843
128.5044726,35.1164235,1592
128.5000304,35.1194361,1008
128.4849095,35.1223899,850
128.4848331,35.1193177,400
128.5035777,35.1167715,1838
128.502847,35.1170508,301
128.4988645,35.1195712,651
128.4963965,35.1218794,680
128.4996235,35.1195865,2177
128.4984445,35.120342,989
128.4956242,35.1205985,978
128.4990653,35.1192015,1109
128.4849436,35.1239498,665
128.4854188,35.1210617,1520
128.485232,35.1239261,1554
128.4859096,35.1227922,2807
128.4852534,35.1236064,1021
128.4848731,35.1227737,1169
128.4851759,35.1230993,727
128.4857652,35.1213952,2212
128.4860538,35.1206911,1858
128.4847729,35.1175182,496
128.4853832,35.1233199,1408
128.4847886,35.1195881,645
128.5054494,35.116274,1137
128.4964936,35.1211781,1337
128.4964103,35.1207238,742
128.4964911,35.120492,486
128.5035199,35.1172604,65
128.4844729,35.119956,882
128.4993958,35.1211984,1779
128.4967336,35.1217522,1683
128.4954734,35.1207276,176
128.5002944,35.1205644,621
128.5038839,35.1167938,1100
128.4963242,35.1222169,1828
128.496514,35.1227056,840
128.4971855,35.1210178,675
128.4844698,35.1197153,397
128.498514,35.1221069,465
128.4964003,35.1230219,671
128.4968695,35.1205831,1242
128.5031444,35.1168653,522
128.5000922,35.1199572,664
128.4989476,35.121909,1326
128.4967684,35.1222096,2092
128.4950662,35.1203397,1388
128.4855305,35.1207968,1521
128.4844996,35.1178443,2149
128.5005331,35.1198636,3306
128.4960426,35.1203272,3048
128.4861358,35.1220452,2737
128.4865539,35.1235246,1465
128.5048078,35.1165546,2021
128.5035887,35.1170759,1338
128.4872936,35.1224573,1450
128.4841561,35.1209684,2505
128.4840435,35.1197482,1852
128.4849231,35.1243329,982
128.4871694,35.1230591,2837
128.4843824,35.1195579,509
128.4847847,35.1219714,2157
128.4850855,35.1221859,992
128.4993579,35.1200306,969
128.4969742,35.1208042,1776
128.4963792,35.1209669,1525
128.4969311,35.1211072,733
128.4849947,35.1206337,3993
128.4849639,35.1190831,760
128.4999968,35.1207463,1633
128.4951297,35.1205407,799
128.4988733,35.1209153,1745
128.4992934,35.1215984,2582
128.4965039,35.1229385,642
128.4800249,35.111432,1805
128.478293,35.1119621,2046
128.4772191,35.1134778,1900
128.4776462,35.1129217,1342
128.4785255,35.1135327,906
128.4784314,35.1124827,1521
128.4782735,35.1112984,2826
128.4802723,35.1124208,4826
128.4782714,35.1130055,202
128.4784962,35.1131754,1326
128.4791274,35.1119183,221
128.4801018,35.1119096,2238
128.4813273,35.1116777,3068
128.4810314,35.1112926,367
128.4812715,35.1109721,893
128.4820957,35.1090855,621
128.4830225,35.1093228,8752
128.479114,35.11324935,195
128.4790029,35.113084,926
128.4809401,35.1096232,661
128.4774046,35.1132731,212
128.4822502,35.1201853,714
128.4820625,35.1164869,25
128.4779714,35.1113716,2516
128.4825759,35.1164343,1815
128.4777944,35.1132997,1673
128.4834008,35.1172416,555
128.4824821,35.1170021,3159
128.4822142,35.1168753,1502
128.4823646,35.1199552,886
128.4770869,35.112182,1468
128.4783732,35.1134117,1170
128.4777019,35.1127166,856
128.4773468,35.1112077,1663
128.4762056,35.1124786,2479
128.4781921,35.112588,2377
128.479681,35.1122451,2757
128.4770791,35.1129724,1170
128.4773374,35.1129159,1716
128.4779362,35.1126905,1785
128.4787482,35.1129934,1636
128.4786985,35.1122837,2886
128.4806808,35.1119425,909
128.4811185,35.1119446,2159
128.4812368,35.1123113,1154
128.4804622,35.1117607,1745
128.4813074,35.1103655,2529
128.4812831,35.1099016,1577
128.4842124,35.1170995,1107
128.4822689,35.1190372,544
128.4807919,35.1096839,750
128.4838385,35.1169388,1323
128.4824478,35.1148233,2230
128.4830953,35.1225363,1583
128.4766428,35.1128994,1256
128.4843246,35.1174516,1329
128.4839024,35.1179467,1312
128.4825973,35.1200739,575
